61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/slider/2.jpg HTTP/1.0" 200 322421 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/portfolio/work1.jpg HTTP/1.0" 200 247823 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/font-awesome/fontawesome-webfont.woff HTTP/1.0" 200 41578 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/portfolio/work2.jpg HTTP/1.0" 200 243059 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/slider/4.jpg HTTP/1.0" 200 1002261 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.203 - - [04/Feb/2016:13:01:39 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.203 - - [04/Feb/2016:13:01:39 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
